"구명","유형","지역명","설치위치(X좌표)","설치위치(Y좌표)","설치기관(회사)"
"강서구","주민센터","우장산동 주민센터","126.8418849","37.5482468","강서구"
"강서구","주민센터","화곡1동 주민센터","126.8415620","37.5304080","강서구"
"강서구","주민센터","화곡2동 주민센터","126.8546130","37.5318170","강서구"
"강서구","주민센터","화곡3동 주민센터","126.8384231","37.5425392","강서구"
"강서구","주민센터","화곡4동 주민센터","126.8609068","37.5346476","강서구"
"강서구","주민센터","화곡6동 주민센터","126.8501301","37.5518173","강서구"
"강서구","주민센터","화곡8동 주민센터","126.8483350","37.5326541","강서구"
"강서구","주민센터","화곡본동 주민센터","126.8477250","37.5440750","강서구"
"강서구","주요거리","구청 옆 먹자골목","126.851624","37.552781","KT"
"강서구","주요거리","김포공항(국내선)","126.8039906","37.55916709","SKT"
"강서구","주요거리","김포공항(국제선)","126.8009682","37.56514559","SKT"
"강서구","주요거리","까치산역","126.8463367","37.53267438","LGU+"
"강서구","주요거리","까치산역","126.8469015","37.53169414","LGU+"
"강서구","주요거리","까치산역","126.8480431","37.52968479","LGU+"
"강서구","주요거리","덕원여고 정문","126.8300909","37.5489318","KT"
"강서구","주요거리","덕원여고 정문","126.8305494","37.5489344","KT"
"강서구","주요거리","봉제산노인복지센터앞거리","126.8512165","37.5416182","KT"
"강서구","주요거리","봉제산노인복지센터앞거리","126.8514176","37.5416643","KT"
"강서구","주요거리","화곡역","126.8397653","37.54157666","SKT"
"강서구","주요거리","화곡역","126.8409656","37.54170344","SKT"
"경기도","공원","서울_대공원","127.014195","37.436319","서울시"
"경기도","공원","서울대공원1","127.011201","37.433846","SKT"
"경기도","공원","서울대공원1","127.017972","37.427241","SKT"
"경기도","공원","서울대공원1","127.018848","37.426916","SKT"
"경기도","공원","서울대공원1","127.019582","37.427655","SKT"
"경기도","공원","서울대공원1","127.019785","37.423573","SKT"
"경기도","공원","서울대공원1","127.022366","37.421996","SKT"
"경기도","공원","서울대공원1","127.024178","37.419378","SKT"
"경기도","공원","서울대공원2","127.011201","37.433846","SKT"
"경기도","공원","서울대공원2","127.015301","37.429971","SKT"
"경기도","공원","서울대공원2","127.017972","37.427241","SKT"
"경기도","공원","서울대공원2","127.018848","37.426916","SKT"
"경기도","공원","서울대공원2","127.019582","37.427655","SKT"
"경기도","공원","서울대공원2","127.019785","37.423573","SKT"
"경기도","공원","서울대공원2","127.022366","37.421996","SKT"
"경기도","공원","서울대공원2","127.024178","37.419378","SKT"
"관악구","공공기관","관악구의회","126.9514833","37.4783245","관악구"
"관악구","공공기관","관악구청","126.9514865","37.4783368","관악구"
"관악구","공공기관","관악구청","126.951589","37.4782927","관악구"
"관악구","공공기관","관악구청 별관","126.9506931","37.4786935","관악구"
"관악구","공공기관","미성동 자치회관","126.9162373","37.47824859","SKT"
"관악구","공공기관","신림1동사무소(신원동)","126.9273515","37.4815967","SKT"
"관악구","공원","관악산공원관리사무소","126.9457070","37.4682670","LGU+"
"관악구","공원","교체어린이공원","126.964134","37.473489","LGU+"
"관악구","공원","국사봉어린이공원","126.934273","37.489967","LGU+"
"관악구","공원","국지어린이공원","126.940581","37.489952","LGU+"
"관악구","공원","국회단지공원","126.942934","37.490272","LGU+"
"관악구","공원","군아파트어린이공원","126.979053","37.47177180804","LGU+"
"관악구","공원","까치어린이공원 ","126.959381","37.4798447","LGU+"
"관악구","공원","낙성대공원","126.9586787","37.4714139","LGU+"
"관악구","공원","낙성대공원","126.9595","37.47207","LGU+"
"관악구","공원","남강창의어린이공원","126.923961","37.473446","LGU+"
"관악구","공원","남부어린이공원","126.9207071","37.484832","LGU+"
"관악구","공원","당곡어린이공원","126.93359","37.488698","LGU+"
"관악구","공원","대협어린이공원","126.91337","37.474798","LGU+"
"관악구","공원","무궁화공원","126.923649","37.469601","LGU+"
"관악구","공원","미도공원","126.915192","37.463023","LGU+"
"관악구","공원","밤골공원","126.967365","37.473959","LGU+"
"관악구","공원","백설어린이공원","126.953585","37.475877","LGU+"
"관악구","공원","보명공원","126.925752","37.47575","LGU+"
"관악구","공원","봉천어린이공원","126.964651","37.469214","LGU+"
"관악구","공원","비안어린이공원","126.9401712","37.480634","LGU+"
"관악구","공원","상록공원","126.980329","37.472999","LGU+"
"관악구","공원","새들어린이공원","126.925629","37.488607","LGU+"
"관악구","공원","새숲공원","126.913328","37.482323","LGU+"
"관악구","공원","새싹공원","126.949587","37.484361","LGU+"
"관악구","공원","색동공원","126.932944","37.486458","LGU+"
"관악구","공원","서원어린이공원","126.9332997","37.476615","LGU+"
"관악구","공원","송학어린이공원","126.9494098","37.480432","LGU+"
"관악구","공원","신라창의어린이공원","126.912673","37.473512","LGU+"
"관악구","공원","신화어린이공원","126.93557","37.476973","LGU+"
"관악구","공원","쑥고개어린이공원","126.940685","37.47589","LGU+"
"관악구","공원","약수어린이공원 1","126.96218","37.47404","LGU+"
"관악구","공원","약수어린이공원 2","126.912545","37.473244","LGU+"
"관악구","공원","양산어린이공원","126.932658","37.473699","LGU+"
"관악구","공원","예촌어린이공원","126.976619","37.474617","LGU+"
"관악구","공원","용담어린이공원","126.9437325","37.475428","LGU+"
"관악구","공원","원당어린이공원","126.96371","37.4746468","LGU+"
"관악구","공원","은천어린이공원","126.942958","37.488385","LGU+"
"관악구","공원","인헌어린이공원","126.962538","37.475457","LGU+"
"관악구","공원","중앙공원","126.948474","37.484386","LGU+"
"관악구","공원","청룡공원","126.944774","37.477776","LGU+"
"관악구","공원","탑골공원","126.961172","37.474473","LGU+"
"관악구","공원","태양공원","126.9365586","37.468446","LGU+"
"관악구","공원","한라어린이공원","126.914839","37.475663","LGU+"
"관악구","공원","합실어린이공원","126.926865","37.465083","LGU+"
"관악구","공원","해태어린이공원","126.940707","37.472421","LGU+"
"관악구","공원","호박골공원","126.9240661","37.48189","LGU+"
"관악구","광장","관악산입구 만남의 광장","126.9456913","37.4685949","LGU+"
"관악구","광장","관악산입구 만남의 광장","126.9457081","37.468622","LGU+"
"관악구","문화시설","관악구민체육센터","126.9601883","37.4730143","LGU+"
"관악구","문화시설","관악도서관_2층","126.9448168","37.4671252","SKT"
"관악구","문화시설","관악문화원 ","126.9447992","37.4675227","SKT"
"관악구","문화시설","관악청소년회관","126.9352667","37.47019426","KT"
"관악구","문화시설","교통문화센터 예약실","126.9791989","37.4753810","SKT"
"관악구","문화시설","국사봉체육관","126.9417534","37.4916584","LGU+"
"관악구","문화시설","성현동자치회관","126.9566172","37.48720653","LGU+"
"관악구","문화시설","신림체육센터","126.9160174","37.4800959","LGU+"
"관악구","문화시설","은천동 자치회관","126.9415751","37.48692321","SKT"
"관악구","문화시설","청룡동 자치회관","126.9464887","37.47804204","SKT"
"관악구","버스승차대","낙성대","126.960849","37.477963","KT"
"관악구","버스승차대","봉천역","126.941961","37.483142","KT"
"관악구","버스승차대","신림사거리","126.927276","37.483782","KT"
"관악구","버스승차대","신림사거리","126.927909","37.484229","KT"
"관악구","버스승차대","신림사거리","126.928242","37.484265","KT"
"관악구","버스승차대","신림사거리","126.928271","37.483918","KT"
"관악구","보건시설","관악보건소","126.9512060","37.4785635","관악구"
"관악구","보건시설","난곡보건분소","126.9203532","37.4694995","LGU+"
"관악구","복지시설","관악청소년회관","126.9351783","37.4701725","SKT"
"관악구","복지시설","서울YWCA 봉천종합사회복지관","126.9575808","37.48670006","SKT"
"관악구","복지시설","서울YWCA 봉천종합사회복지관","126.9575909","37.4867072","SKT"
"관악구","복지시설","선의관악종합사회복지관","126.9456468","37.49160341","SKT"
"관악구","복지시설","성민종합사회복지관","126.9312669","37.46679699","SKT"
"관악구","복지시설","신림종합사회복지관","126.9198655","37.46483912","SKT"
"관악구","복지시설","중앙사회복지관","126.9480897","37.48436063","SKT"
"관악구","전통시장","관악신사시장","126.916762","37.486792","SKT"
"관악구","전통시장","관악신사시장","126.916859","37.486418","SKT"
"관악구","전통시장","관악신사시장","126.916944","37.486022","SKT"
"관악구","전통시장","관악신사시장","126.917199","37.485211","SKT"
"관악구","전통시장","관악신사시장 고객쉼터센터","126.9167103","37.4887865","SKT"
"관악구","전통시장","만남의 광장","126.946","37.468","SKT"
"관악구","전통시장","봉일시장1","126.938043","37.485801","SKT"
"관악구","전통시장","봉일시장2","126.938","37.486","SKT"
"관악구","전통시장","봉천중앙시장","126.954028","37.483633","SKT"
"관악구","전통시장","신대방역2","126.913881","37.4860187","SKT"
"관악구","전통시장","신대방역2","126.914","37.486","SKT"
"관악구","전통시장","신림종합시장 ","126.917126","37.484675","SKT"
"관악구","전통시장","신원시장","126.926371","37.483082","SKT"
"관악구","전통시장","신원시장","126.926948","37.482641","SKT"
"관악구","전통시장","신원시장","126.927611","37.482191","SKT"
"관악구","전통시장","신원시장","126.928012","37.481866","SKT"
"관악구","전통시장","인헌시장","126.965599","37.474794","SKT"
"관악구","전통시장","펭귄시장","126.909881","37.482647","SKT"
"관악구","전통시장","펭귄시장","126.910622","37.482787","SKT"
"관악구","전통시장","펭귄시장","126.911329","37.482432","SKT"
"관악구","전통시장","현대시장2","126.947","37.486","SKT"
"관악구","주민센터","낙성대동 주민센터 (1층) ","126.958387","37.476295","관악구"
"관악구","주민센터","난곡동 주민센터 (1층) ","126.921641","37.4710217","관악구"
"관악구","주민센터","난향동 주민센터 (1층) ","126.918798","37.4615195","관악구"
"관악구","주민센터","남현동 주민센터 (2층) ","123.977873","37.4746893","관악구"
"관악구","주민센터","대학동 주민센터 (1층) ","126.936956","37.4705947","관악구"
"관악구","주민센터","미성동 주민센터 (1층) ","126.915553","37.4761748","관악구"
"관악구","주민센터","보라매동 주민센터 (1층) ","126.932455","37.4879565","관악구"
"관악구","주민센터","삼성동 주민자치센터","126.9329682","37.4701243","LGU+"
"관악구","주민센터","삼성동 주민자치회관","126.9318204","37.46413438","SKT"
"관악구","주민센터","서림동 주민센터 (1층) ","126.934999","37.4749942","관악구"
"관악구","주민센터","서원동 주민센터 (1층) ","126.931373","37.4797675","관악구"
"관악구","주민센터","성현동 주민센터 (1층) ","126.948157","37.4895286","관악구"
"관악구","주민센터","성현동주민센터","126.9481613","37.4895353","LGU+"
"관악구","주민센터","신림동 주민센터 (1층) ","126.927114","37.4873947","관악구"
"관악구","주민센터","신사동 주민센터 (1층) ","126.918093","37.4854105","관악구"
"관악구","주민센터","신원동 주민센터 (1층) ","126.927337","37.4815779","관악구"
"관악구","주민센터","신원동주민센터(자치회관)","126.9273496","37.4815967","LGU+"
"관악구","주민센터","심성동 주민센터 (1층) ","126.932964","37.470106","관악구"
"관악구","주민센터","은천동 주민센터 (2층) ","126.942407","37.4853056","관악구"
"관악구","주민센터","인헌동 주민센터 (1층) ","126.965324","37.4751007","관악구"
"관악구","주민센터","조원동 주민센터 (1층) ","126.907794","37.4825626","관악구"
"관악구","주민센터","중앙동 주민센터 (지하1층) ","126.949753","37.4841917","관악구"
"관악구","주민센터","중앙동주민센터","126.9514833","37.4783245","관악구"
"관악구","주민센터","청룡동 주민센터","126.9416521","37.4791339","LGU+"
"관악구","주민센터","청룡동 주민센터 (1층) ","126.941639","37.4791171","관악구"
"관악구","주민센터","청림동 주민센터 (1층) ","126.958627","37.4918465","관악구"
"관악구","주민센터","행운동 주민센터 (1층) ","126.957032","37.480641","관악구"
"관악구","주요거리","관악등기소앞 거리","126.9797004","37.4757555","LGU+"
"관악구","주요거리","구로디지털단지역1","126.902722","37.48390033","LGU+"
"관악구","주요거리","남현동 거리","126.9808889","37.4756957","LGU+"
"관악구","주요거리","사당역","126.9801252","37.47579368","LGU+"
"관악구","주요거리","사당역","126.9813068","37.47575811","LGU+"
"관악구","주요거리","서울대입구역","126.9521815","37.47944823","LGU+"
"관악구","주요거리","서울대입구역","126.9544317","37.48316089","LGU+"
"관악구","주요거리","신광빌딩앞 거리","126.9283730","37.4837770","LGU+"
"관악구","주요거리","신대방역1","126.9135609","37.48598292","LGU+"
"관악구","주요거리","신림동고시촌 거리(국민은행 앞)","126.9376171","37.4693477","LGU+"
"관악구","주요거리","신림동고시촌 거리(훼미리마트 앞)","126.9376187","37.4705197","LGU+"
"관악구","주요거리","신림동고시촌1","126.9375998","37.4705856","LGU+"
"관악구","주요거리","신림동고시촌1","126.9377432","37.46914174","LGU+"
"관악구","주요거리","신림동고시촌2","126.937649","37.469212","LGU+"
"관악구","주요거리","신림역(신림순대거리)","126.928117","37.483867","LGU+"
"관악구","주요거리","신림역1","126.9296117","37.48349981","LGU+"
"관악구","주요거리","신림역1","126.9298047","37.48509119","LGU+"
"관악구","주요거리","신림역2","126.9297472","37.4851238","LGU+"
"광진구","공공기관","광나루시민안전체험관","127.077259","37.551604","서울시"
"광진구","공공기관","광진구의회","127.070453","37.5374246","광진구"
"광진구","공공기관","광진구의회","127.0706628","37.5375108","SKT"
"광진구","공공기관","광진구청 청소과","127.1007161","37.5455509","광진구"
"광진구","공공기관","광진구청(본관 및 별관)","127.0823750","37.5386170","광진구"
"광진구","공공기관","뚝섬안내센터","127.0729600","37.5294457","KT"
"광진구","공공기관","상수도연구원","127.0918960","37.5470021","상수도사업본부"
"광진구","공공기관","서울광진우체국","127.0902804","37.5373202","KT"
"광진구","공공기관","아리수나라","127.0809212","37.5498987","상수도사업본부"
"광진구","공공기관","인구보건복지협회 서울지회","127.0831936","37.5650334","LGU+"
"광진구","공원","가중나무어린이공원","127.068","37.546","SKT"
"광진구","공원","구둘어린이공원","127.0921305","37.5482186","SKT"
"광진구","공원","구의어린이공원","127.0947253","37.5368976","SKT"
"광진구","공원","구의어린이공원","127.0948278","37.5367897","SKT"
"광진구","공원","군자 제2마을마당","127.0704698","37.5503178","SKT"
"광진구","공원","군자공원","127.072928","37.5542259","SKT"
"광진구","공원","금모래공원","127.0824081","37.5302173","SKT"
"광진구","공원","긴고랑어린이공원","127.0909513","37.5590576","SKT"
"광진구","공원","긴고랑어린이공원","127.091","37.559","SKT"
"광진구","공원","남일어린이공원","127.074","37.556","SKT"
"광진구","공원","노유산어린이공원","127.069","37.539","SKT"
"광진구","공원","능동소공원","127.0829933","37.5525197","SKT"
"광진구","공원","능동소공원","127.083","37.552","SKT"
"광진구","공원","능동정자마당","127.079","37.553","SKT"
"광진구","공원","대림어린이공원","127.069","37.537","SKT"
"광진구","공원","뚝섬한강공원","127.0665924","37.53025975","SKT"
"광진구","공원","뚝섬한강공원","127.0735211","37.52926632","SKT"
"광진구","공원","명성공원","127.086765","37.5415552","SKT"
"광진구","공원","목련어린이공원2","127.0906384","37.5405547","SKT"
"광진구","공원","배나무터어린이공원","127.08","37.568","SKT"
"광진구","공원","아차산생태공원","127.1003546","37.5523263","LGU+"
"광진구","공원","아차산생태공원","127.1003908","37.5523165","LGU+"
"광진구","공원","약초원근린공원","127.068","37.535","SKT"
"광진구","공원","약초원어린이공원","127.066","37.533","SKT"
"광진구","공원","어린이대공원","127.0762","37.54814","SKT"
"광진구","공원","어린이대공원1","127.0774785","37.55078496","SKT"
"광진구","공원","어린이대공원1","127.0780241","37.54994547","SKT"
"광진구","공원","어린이대공원1","127.0793662","37.54915908","SKT"
"광진구","공원","어린이대공원1","127.0801109","37.5470238","SKT"
"광진구","공원","어린이대공원1","127.0805027","37.54943723","SKT"
"광진구","공원","어린이대공원1","127.0807124","37.55091034","SKT"
"광진구","공원","어린이대공원2","127.0798822","37.5487487","SKT"
"광진구","공원","어린이대공원3","127.0774785","37.55078496","SKT"
"광진구","공원","어린이대공원4","127.0810568","37.55234639","SKT"
"광진구","공원","어린이대공원4","127.0838738","37.54783887","SKT"
"광진구","공원","언덕배기어린이공원","127.0878583","37.5321399","SKT"
"광진구","공원","자마장어린이공원","127.082","37.534","SKT"
"광진구","공원","자양어린이공원","127.07","37.534","SKT"
"광진구","공원","장독골어린이공원","127.0776029","37.5357379","SKT"
"광진구","공원","정말공원","127.0780755","37.5332068","SKT"
"광진구","공원","중곡1동1마을공원","127.084615","37.5699808","SKT"
"광진구","공원","중곡1동1마을공원","127.0846172","37.5700034","SKT"
"광진구","공원","중곡어린이공원","127.079","37.565","SKT"
"광진구","공원","청춘뜨락(베짱이마당)","127.0703213","37.5403735","SKT"
"광진구","공원","한강안내센터(뚝섬)","127.0739359","37.52937058","서울시"
"광진구","공원","한마음공원","127.084","37.56","LGU+"
"광진구","공원","한아름어린이공원3","127.0706117","37.5445442","SKT"
"광진구","공원","해오름공원","127.092","37.557","SKT"
"광진구","공원","햇님어린이공원","127.067","37.543","SKT"
"광진구","공원","화양공원","127.0695076","37.5416587","LGU+"
"광진구","공원","화양동정자마당","127.072","37.546","SKT"
"광진구","문화시설","광진문화예술회관","127.0706037","37.5376439","SKT"
"광진구","문화시설","광진정보도서관 본관","127.1103531","37.5506983","KT"
"광진구","문화시설","구의2동 독서실","127.0890688","37.5472401","SKT"
"광진구","문화시설","신정독서원","127.0850148","37.5438567","SKT"
"광진구","문화시설","자양4동 제1독서실","127.0618432","37.5374302","LGU+"
"광진구","문화시설","자양4동 제2독서실","127.0613267","37.5350742","LGU+"
"광진구","문화시설","중곡3동 독서실","127.0802887","37.5709723","LGU+"
"광진구","문화시설","화양동 정보화교육장","127.0704987","37.5462287","광진구"
"광진구","보건시설","보건지소(중곡종합건강센터)","127.0870910","37.5593048","광진구"
"광진구","복지시설","광진구 보건지소 민원실","127.0881124","37.58293344","LGU+"
"광진구","복지시설","광진구청소년상담복지센터","127.0651798","37.54029853","LGU+"
"광진구","복지시설","광진노인종합복지관","127.071585","37.5511542","SKT"
"광진구","복지시설","아차산 정보화교육장","127.0916438","37.55216693","SKT"
"광진구","복지시설","자양건강센터","127.0670826","37.53858579","LGU+"
"광진구","복지시설","중곡종합건강센터","127.0871141","37.5593964","LGU+"
"광진구","복지시설","한국뇌병변장애인인권협회","127.0861452","37.5551859","LGU+"
"광진구","전통시장","노룬산시장","127.065187","37.536494","SKT"
"광진구","전통시장","면곡골목시장","127.081427","37.571506","SKT"
"광진구","전통시장","신성시장","127.088763","37.557409","SKT"
"광진구","전통시장","영동교시장","127.063389","37.538288","SKT"
"광진구","전통시장","영동교시장","127.064011","37.537608","SKT"
"광진구","전통시장","자양골목시장","127.078989","37.534909","SKT"
"광진구","전통시장","자양골목시장","127.079441","37.534472","SKT"
"광진구","전통시장","자양골목시장","127.080306","37.533832","SKT"
"광진구","전통시장","중곡제일시장(68호)","127.081068","37.563483","SKT"
"광진구","전통시장","중곡제일시장(89호)","127.081102","37.564195","SKT"
"광진구","전통시장","중곡제일시장(이마트)","127.081651","37.563969","SKT"
"광진구","전통시장","화양골목시장","127.069752","37.544047","SKT"
"광진구","주민센터","광장동주민센터","127.1030250","37.5468920","광진구"
"광진구","주민센터","구의제1동주민센터","127.0856637","37.5424905","광진구"
"광진구","주민센터","구의제1동주민센터","127.0856795","37.54247666","LGU+"
"광진구","주민센터","구의제2동주민센터","127.0899245","37.5472402","광진구"
"광진구","주민센터","구의제3동주민센터","127.0919951","37.5380091","광진구"
"광진구","주민센터","군자동주민센터","127.0758918","37.5551607","광진구"
"광진구","주민센터","능동주민센터","127.0805284","37.55375786","SKT"
"광진구","주민센터","능동주민센터","127.0805458","37.5537546","광진구"
"광진구","주민센터","자양3동주민센터","127.072922","37.53382932","LGU+"
"광진구","주민센터","자양제1동주민센터","127.0823953","37.5344975","광진구"
"광진구","주민센터","자양제2동주민센터","127.0843876","37.5287993","광진구"
"광진구","주민센터","자양제3동주민센터","127.0729034","37.5338325","광진구"
"광진구","주민센터","자양제4동주민센터","127.0662446","37.5340924","광진구"
"광진구","주민센터","중곡제1동주민센터","127.0800380","37.5606750","광진구"
"광진구","주민센터","중곡제1동주민센터","127.080078","37.56065237","LGU+"
"광진구","주민센터","중곡제2동주민센터","127.0814870","37.5603080","광진구"
"광진구","주민센터","중곡제2동주민센터","127.0815263","37.56027297","LGU+"
"광진구","주민센터","중곡제3동주민센터","127.0801187","37.56881199","LGU+"
"광진구","주민센터","중곡제3동주민센터","127.0801456","37.5687908","광진구"
"광진구","주민센터","중곡제4동주민센터","127.0894360","37.5590958","광진구"
"광진구","주민센터","화양동주민센터","127.0705011","37.5463429","광진구"
"광진구","주요거리","강변역","127.0938949","37.537047","LGU+"
"광진구","주요거리","강변역","127.0939015","37.5370669","LGU+"
"광진구","주요거리","건대주변","127.0650175","37.54242411","LGU+"
"광진구","주요거리","건대주변","127.0659147","37.5408738","LGU+"
"광진구","주요거리","건대주변","127.0690296","37.54277941","LGU+"
"광진구","주요거리","건대주변","127.0694226","37.539705","LGU+"
"광진구","주요거리","건대주변","127.07","37.542","SKT"
"광진구","주요거리","건대주변","127.0706741","37.54052565","LGU+"
"광진구","주요거리","건대주변","127.0709606","37.54274251","LGU+"
"광진구","주요거리","건대주변","127.0724394","37.5471697","LGU+"
"광진구","주요거리","광장동 거리","127.1000340","37.5520942","LGU+"
"광진구","주요거리","자양4동 거리_1","127.0659085","37.5407687","LGU+"
"광진구","주요거리","자양4동 거리_2","127.0692504","37.5395381","LGU+"
"광진구","주요거리","화양동 거리_1","127.0692426","37.5428734","LGU+"
"광진구","주요거리","화양동 거리_2","127.0702236","37.5475729","LGU+"
"광진구","주요거리","화양동 거리_3","127.0652446","37.5425331","LGU+"
"광진구","주요거리","화양동 거리_4","127.0696928","37.5415536","LGU+"
"구로구","공공기관","구로구민회관(구로동)","126.8895820","37.4970727","SKT"
"구로구","공공기관","구로구의회","126.8890366","37.4964314","구로구"
"구로구","공공기관","구로구청","126.8875360","37.4954720","구로구"
"구로구","공공기관","구로구청 본관","126.887536","37.495472","SKT"
"구로구","공공기관","구로구청 신관","126.887536","37.495472","SKT"
"구로구","공공기관","구로구청 앞","126.887","37.495","KT"
"구로구","공공기관","남부구치소 민원실","126.8395892","37.4773788","SKT"
"구로구","공원","가린열북카페","126.855143","37.491774","KT"
"구로구","공원","개웅어린이공원","126.852877","37.489969","KT"
"구로구","공원","거리공원","126.8886461","37.50317783","SKT"
"구로구","공원","거리공원","126.8889418","37.5028405","SKT"
"구로구","공원","거리공원","126.8909842","37.5","SKT"
"구로구","공원","거리공원","126.892408","37.49857559","SKT"
"구로구","공원","고척근린공원 농구장 옆","126.85213","37.505183","KT"
"구로구","공원","고척근린공원 뒷문","126.853486","37.506077","KT"
"구로구","공원","고척근린공원 산 정상","126.850487","37.506857","KT"
"구로구","공원","고척근린공원 운동장","126.85245","37.506368","KT"
"구로구","공원","고척근린공원 정문 앞","126.851966","37.504085","KT"
"구로구","공원","고척근린공원 화장실 앞","126.852875","37.505936","KT"
"구로구","공원","고척근린공원1-1","126.8518866","37.50541606","SKT"
"구로구","공원","고척근린공원1-3","126.8526832","37.50429048","SKT"
"구로구","공원","고척근린공원1-4","126.853528","37.50532138","SKT"
"구로구","공원","구로리공원","126.892","37.491","KT"
"구로구","공원","궁동생태공원1","126.829","37.501","KT"
"구로구","공원","궁동생태공원2","126.829","37.502","KT"
"구로구","공원","미래사랑어린이공원","126.888753","37.5101693","KT"
"구로구","공원","미래사랑어린이공원","126.889177","37.51035441","KT"
"구로구","공원","삭새어린이공원","126.8249","37.49645","KT"
"구로구","공원","삭새어린이공원","126.825587","37.496126","KT"
"구로구","공원","신도림테크노근린공원","126.891","37.508","KT"
"구로구","공원","오동나무어린이공원","126.838031","37.485893","KT"
"구로구","공원","온수도시자연공원1","126.84","37.502","LGU+"
"구로구","공원","온수도시자연공원1","126.841","37.502","LGU+"
"구로구","공원","온수도시자연공원2","126.838","37.502","LGU+"
"구로구","공원","온수도시자연공원2","126.839","37.502","LGU+"
"구로구","공원","온수도시자연공원3","126.825","37.495","LGU+"
"구로구","공원","체육소공원 ","126.838401","37.49816","KT"
"구로구","공원","체육소공원 ","126.838901","37.49796","KT"
"구로구","공원","화원어린이공원","126.880101","37.497531","KT"
"구로구","공원","화원어린이공원","126.880323","37.497784","KT"
"구로구","광장","개봉역 북부광장","126.858765","37.495296","KT"
"구로구","광장","오류동역앞 광장","126.844","37.495","LGU+"
"구로구","문화시설","구로꿈마을도서관","126.8901697","37.4871528","SKT"
"구로구","문화시설","하늘도서관(구로동)","126.8809964","37.4874572","SKT"
"구로구","버스승차대","구로디지털단지역3","126.902069","37.484751","KT"
"구로구","버스승차대","영서중학교 파출소","126.892227","37.490155","KT"
"구로구","버스승차대","오류동역","126.843333","37.495673","KT"
"구로구","보건시설","구로구보건소","126.8894497","37.5000533","구로구"
"구로구","복지시설","구로 드림스타트센터","126.883478","37.4913742","LGU+"
"구로구","복지시설","구로종합사회복지관","126.8907600","37.4868115","SKT"
"구로구","복지시설","구로종합사회복지관","126.8907801","37.48697299","SKT"
"구로구","복지시설","구로행복한청소년센터","126.8516476","37.48502516","LGU+"
"구로구","복지시설","궁동종합사회복지관","126.8296781","37.49899852","SKT"
"구로구","복지시설","섬기는지역아동센터","126.8502668","37.49393482","LGU+"
"구로구","복지시설","성프란치스꼬장애인종합복지관","126.8907163","37.48106322","SKT"
"구로구","복지시설","오류애육원","126.8446526","37.49259093","SKT"
"구로구","복지시설","온수어르신복지관","126.8233172","37.49672495","LGU+"
"구로구","복지시설","화원종합사회복지관","126.880144","37.49733507","LGU+"
"구로구","전통시장","가리봉시장","126.889301","37.48214","KT"
"구로구","전통시장","개봉중앙시장","126.853825","37.491793","LGU+"
"구로구","전통시장","개봉프라자","126.8510268","37.5020549","SKT"
"구로구","전통시장","고척근린시장2-1","126.851036","37.502514","KT"
"구로구","전통시장","구로시장 ","126.8856","37.489542","KT"
"구로구","전통시장","남구로시장","126.8676342","37.49024","시장상인회"
"구로구","전통시장","남구로시장","126.8681979","37.4900471","시장상인회"
"구로구","전통시장","남구로시장","126.8699533","37.4900978","시장상인회"
"구로구","전통시장","남구로시장","126.8855535","37.4898736","시장상인회"
"구로구","전통시장","남구로시장","126.8863049","37.4893749","시장상인회"
"구로구","전통시장","남구로시장","126.8863765","37.4898019","시장상인회"
"구로구","전통시장","남구로시장","126.8866356","37.4900074","시장상인회"
"구로구","전통시장","남구로시장","126.8878063","37.4896513","시장상인회"
"구로구","전통시장","남구로시장 ","126.88556","37.490208","KT"
"구로구","전통시장","오류시장","126.844","37.496","KT"
"구로구","주민센터","가리봉동주민센터","126.8936094","37.4813921","구로구"
"구로구","주민센터","개봉1동주민센터","126.8511255","37.5003318","KT"
"구로구","주민센터","개봉1동주민센터","126.8511255","37.5003318","구로구"
"구로구","주민센터","개봉2동주민센터","126.85655","37.490851","KT"
"구로구","주민센터","개봉2동주민센터","126.8565500","37.4908510","구로구"
"구로구","주민센터","개봉3동주민센터","126.853838","37.485993","SKT"
"구로구","주민센터","개봉3동주민센터","126.8538380","37.4859930","구로구"
"구로구","주민센터","고척1동주민센터","126.862747","37.5004171","SKT"
"구로구","주민센터","고척1동주민센터","126.8627470","37.5004171","구로구"
"구로구","주민센터","고척2동주민센터","126.8587122","37.5067055","LGU+"
"구로구","주민센터","고척2동주민센터","126.8587122","37.5067055","구로구"
"구로구","주민센터","구로1동주민센터","126.8757585","37.4930433","구로구"
"구로구","주민센터","구로2동주민센터","126.8834703","37.4913771","SKT"
"구로구","주민센터","구로2동주민센터","126.8834703","37.4913771","구로구"
"구로구","주민센터","구로3동주민센터","126.8903678","37.4873799","LGU+"
"구로구","주민센터","구로3동주민센터","126.8903678","37.4873799","구로구"
"구로구","주민센터","구로4동주민센터","126.8891488","37.4915766","SKT"
"구로구","주민센터","구로4동주민센터","126.8891488","37.4915766","구로구"
"구로구","주민센터","구로5동주민센터","126.8892945","37.5001593","KT"
"구로구","주민센터","구로5동주민센터","126.8892945","37.5001593","구로구"
"구로구","주민센터","수궁동주민센터","126.8314627","37.4939422","KT"
"구로구","주민센터","수궁동주민센터","126.8314627","37.4939422","구로구"
"구로구","주민센터","신도림동주민센터","126.8805826","37.5077664","SKT"
"구로구","주민센터","신도림동주민센터","126.8805826","37.5077664","구로구"
